timestep,policy_id,gt_policy_id,confidence,entropy,prob_policy_0,prob_policy_1
0.000000,0,0,0.999947,0.000575,0.999947,0.000053
0.033333,0,0,0.999947,0.000575,0.999947,0.000053
0.066667,0,0,0.999947,0.000575,0.999947,0.000053
0.100000,0,0,0.999947,0.000575,0.999947,0.000053
0.133333,0,0,0.999947,0.000575,0.999947,0.000053
0.166667,0,0,0.999947,0.000575,0.999947,0.000053
0.200000,0,0,0.999947,0.000575,0.999947,0.000053
0.233333,0,0,0.999947,0.000575,0.999947,0.000053
0.266667,0,0,0.999956,0.000484,0.999956,0.000044
0.300000,0,0,0.999956,0.000484,0.999956,0.000044
0.333333,0,0,0.999956,0.000484,0.999956,0.000044
0.366667,0,0,0.999956,0.000484,0.999956,0.000044
0.400000,0,0,0.999956,0.000484,0.999956,0.000044
0.433333,0,0,0.999956,0.000484,0.999956,0.000044
0.466667,0,0,0.999956,0.000484,0.999956,0.000044
0.500000,0,0,0.999956,0.000484,0.999956,0.000044
0.533333,0,0,0.999792,0.001970,0.999792,0.000208
0.566667,0,0,0.999792,0.001970,0.999792,0.000208
0.600000,0,0,0.999792,0.001970,0.999792,0.000208
0.633333,0,0,0.999792,0.001970,0.999792,0.000208
0.666667,0,0,0.999792,0.001970,0.999792,0.000208
0.700000,0,0,0.999792,0.001970,0.999792,0.000208
0.733333,0,0,0.999792,0.001970,0.999792,0.000208
0.766667,0,0,0.999792,0.001970,0.999792,0.000208
0.800000,0,0,0.997784,0.015760,0.997784,0.002216
0.833333,0,0,0.997784,0.015760,0.997784,0.002216
0.866667,0,0,0.997784,0.015760,0.997784,0.002216
0.900000,0,0,0.997784,0.015760,0.997784,0.002216
0.933333,0,0,0.997784,0.015760,0.997784,0.002216
0.966667,0,0,0.997784,0.015760,0.997784,0.002216
1.000000,0,0,0.997784,0.015760,0.997784,0.002216
1.033333,0,0,0.997784,0.015760,0.997784,0.002216
1.066667,0,0,0.997880,0.015166,0.997880,0.002120
1.100000,0,0,0.997880,0.015166,0.997880,0.002120
1.133333,0,0,0.997880,0.015166,0.997880,0.002120
1.166667,0,0,0.997880,0.015166,0.997880,0.002120
1.200000,0,0,0.997880,0.015166,0.997880,0.002120
1.233333,0,0,0.997880,0.015166,0.997880,0.002120
1.266667,0,0,0.997880,0.015166,0.997880,0.002120
1.300000,0,0,0.997880,0.015166,0.997880,0.002120
1.333333,0,0,0.999681,0.002891,0.999681,0.000319
1.366667,0,0,0.999681,0.002891,0.999681,0.000319
1.400000,0,0,0.999681,0.002891,0.999681,0.000319
1.433333,0,0,0.999681,0.002891,0.999681,0.000319
1.466667,0,0,0.999681,0.002891,0.999681,0.000319
1.500000,0,0,0.999681,0.002891,0.999681,0.000319
1.533333,0,0,0.999681,0.002891,0.999681,0.000319
1.566667,0,0,0.999681,0.002891,0.999681,0.000319
1.600000,0,0,0.999549,0.003929,0.999549,0.000451
1.633333,0,0,0.999549,0.003929,0.999549,0.000451
1.666667,0,0,0.999549,0.003929,0.999549,0.000451
1.700000,0,0,0.999549,0.003929,0.999549,0.000451
1.733333,0,0,0.999549,0.003929,0.999549,0.000451
1.766667,0,0,0.999549,0.003929,0.999549,0.000451
1.800000,0,0,0.999549,0.003929,0.999549,0.000451
1.833333,0,0,0.999549,0.003929,0.999549,0.000451
1.866667,0,0,0.999549,0.003929,0.999549,0.000451
1.900000,0,0,0.999549,0.003929,0.999549,0.000451
