timestep,policy_id,gt_policy_id,confidence,entropy,prob_policy_0,prob_policy_1
0.000000,0,0,0.739993,0.573065,0.739993,0.260007
0.033333,0,0,0.739993,0.573065,0.739993,0.260007
0.066667,0,0,0.739993,0.573065,0.739993,0.260007
0.100000,0,0,0.739993,0.573065,0.739993,0.260007
0.133333,0,0,0.845374,0.430650,0.845374,0.154626
0.166667,0,0,0.845374,0.430650,0.845374,0.154626
0.200000,0,0,0.845374,0.430650,0.845374,0.154626
0.233333,0,0,0.845374,0.430650,0.845374,0.154626
0.266667,0,0,0.867730,0.390679,0.867730,0.132270
0.300000,0,0,0.867730,0.390679,0.867730,0.132270
0.333333,0,0,0.867730,0.390679,0.867730,0.132270
0.366667,0,0,0.867730,0.390679,0.867730,0.132270
0.400000,0,0,0.892110,0.342082,0.892110,0.107890
0.433333,0,0,0.892110,0.342082,0.892110,0.107890
0.466667,0,0,0.892110,0.342082,0.892110,0.107890
0.500000,0,0,0.892110,0.342082,0.892110,0.107890
0.533333,0,0,0.999514,0.004194,0.999514,0.000486
0.566667,0,0,0.999514,0.004194,0.999514,0.000486
0.600000,0,0,0.999514,0.004194,0.999514,0.000486
0.633333,0,0,0.999514,0.004194,0.999514,0.000486
0.666667,0,0,0.892110,0.342082,0.892110,0.107890
0.700000,0,0,0.892110,0.342082,0.892110,0.107890
0.733333,0,0,0.892110,0.342082,0.892110,0.107890
0.766667,0,0,0.892110,0.342082,0.892110,0.107890
0.800000,0,0,0.890763,0.344916,0.890763,0.109237
0.833333,0,0,0.890763,0.344916,0.890763,0.109237
0.866667,0,0,0.890763,0.344916,0.890763,0.109237
0.900000,0,0,0.890763,0.344916,0.890763,0.109237
0.933333,0,0,0.998279,0.012672,0.998279,0.001721
0.966667,0,0,0.998279,0.012672,0.998279,0.001721
1.000000,0,0,0.998279,0.012672,0.998279,0.001721
1.033333,0,0,0.998279,0.012672,0.998279,0.001721
1.066667,0,0,0.999736,0.002435,0.999736,0.000264
1.100000,0,0,0.999736,0.002435,0.999736,0.000264
1.133333,0,0,0.999736,0.002435,0.999736,0.000264
1.166667,0,0,0.999736,0.002435,0.999736,0.000264
1.200000,0,0,0.999639,0.003225,0.999639,0.000361
1.233333,0,0,0.999639,0.003225,0.999639,0.000361
1.266667,0,0,0.999639,0.003225,0.999639,0.000361
1.300000,0,0,0.999639,0.003225,0.999639,0.000361
1.333333,0,0,0.922120,0.273560,0.922120,0.077880
1.366667,0,0,0.922120,0.273560,0.922120,0.077880
1.400000,0,0,0.922120,0.273560,0.922120,0.077880
1.433333,0,0,0.922120,0.273560,0.922120,0.077880
1.466667,0,0,0.844700,0.431794,0.844700,0.155300
1.500000,0,0,0.844700,0.431794,0.844700,0.155300
1.533333,0,0,0.844700,0.431794,0.844700,0.155300
1.566667,0,0,0.844700,0.431794,0.844700,0.155300
1.600000,0,0,0.921518,0.275045,0.921518,0.078482
1.633333,0,0,0.921518,0.275045,0.921518,0.078482
1.666667,0,0,0.921518,0.275045,0.921518,0.078482
1.700000,0,0,0.921518,0.275045,0.921518,0.078482
1.733333,0,0,0.853444,0.416688,0.853444,0.146556
1.766667,0,0,0.853444,0.416688,0.853444,0.146556
1.800000,0,0,0.853444,0.416688,0.853444,0.146556
1.833333,0,0,0.853444,0.416688,0.853444,0.146556
1.866667,0,0,0.853657,0.416312,0.853657,0.146343
1.900000,0,0,0.853657,0.416312,0.853657,0.146343
1.933333,0,0,0.853657,0.416312,0.853657,0.146343
1.966667,0,0,0.853657,0.416312,0.853657,0.146343
2.000000,0,0,0.989777,0.057022,0.989777,0.010223
2.033333,0,0,0.989777,0.057022,0.989777,0.010223
2.066667,0,0,0.989777,0.057022,0.989777,0.010223
2.100000,0,0,0.989777,0.057022,0.989777,0.010223
2.133333,0,0,0.851462,0.420165,0.851462,0.148538
2.166667,0,0,0.851462,0.420165,0.851462,0.148538
2.200000,0,0,0.851462,0.420165,0.851462,0.148538
2.233333,0,0,0.851462,0.420165,0.851462,0.148538
2.266667,0,0,0.856034,0.412098,0.856034,0.143966
2.300000,0,0,0.856034,0.412098,0.856034,0.143966
2.333333,0,0,0.856034,0.412098,0.856034,0.143966
2.366667,0,0,0.856034,0.412098,0.856034,0.143966
2.400000,0,0,0.960981,0.164814,0.960981,0.039019
2.433333,0,0,0.960981,0.164814,0.960981,0.039019
2.466667,0,0,0.960981,0.164814,0.960981,0.039019
2.500000,0,0,0.960981,0.164814,0.960981,0.039019
2.533333,0,0,0.965967,0.148493,0.965967,0.034033
2.566667,0,0,0.965967,0.148493,0.965967,0.034033
2.600000,0,0,0.965967,0.148493,0.965967,0.034033
2.633333,0,0,0.965967,0.148493,0.965967,0.034033
2.666667,0,0,0.999909,0.000940,0.999909,0.000091
2.700000,0,0,0.999909,0.000940,0.999909,0.000091
2.733333,0,0,0.999909,0.000940,0.999909,0.000091
2.766667,0,0,0.999909,0.000940,0.999909,0.000091
2.800000,0,0,0.938689,0.230559,0.938689,0.061311
2.833333,0,0,0.938689,0.230559,0.938689,0.061311
2.866667,0,0,0.938689,0.230559,0.938689,0.061311
2.900000,0,0,0.938689,0.230559,0.938689,0.061311
2.933333,0,0,0.867619,0.390889,0.867619,0.132381
2.966667,0,0,0.867619,0.390889,0.867619,0.132381
3.000000,0,0,0.867619,0.390889,0.867619,0.132381
3.033333,0,0,0.867619,0.390889,0.867619,0.132381
3.066667,0,0,0.857768,0.408995,0.857768,0.142232
3.100000,0,0,0.857768,0.408995,0.857768,0.142232
3.133333,0,0,0.857768,0.408995,0.857768,0.142232
3.166667,0,0,0.857768,0.408995,0.857768,0.142232
3.200000,0,0,0.857768,0.408995,0.857768,0.142232
3.233333,0,0,0.857768,0.408995,0.857768,0.142232
3.266667,0,0,0.857768,0.408995,0.857768,0.142232
3.300000,0,0,0.857768,0.408995,0.857768,0.142232
3.333333,0,0,0.786448,0.518625,0.786448,0.213552
3.366667,0,0,0.786448,0.518625,0.786448,0.213552
3.400000,0,0,0.786448,0.518625,0.786448,0.213552
3.433333,0,0,0.786448,0.518625,0.786448,0.213552
3.466667,0,0,0.758072,0.553292,0.758072,0.241928
3.500000,0,0,0.758072,0.553292,0.758072,0.241928
3.533333,0,0,0.758072,0.553292,0.758072,0.241928
3.566667,0,0,0.758072,0.553292,0.758072,0.241928
3.600000,0,0,0.864223,0.397223,0.864223,0.135777
3.633333,0,0,0.864223,0.397223,0.864223,0.135777
3.666667,0,1,0.864223,0.397223,0.864223,0.135777
3.700000,0,1,0.864223,0.397223,0.864223,0.135777
3.733333,0,1,0.937625,0.233453,0.937625,0.062375
3.766667,0,1,0.937625,0.233453,0.937625,0.062375
3.800000,0,1,0.937625,0.233453,0.937625,0.062375
3.833333,0,1,0.937625,0.233453,0.937625,0.062375
3.866667,0,1,0.844188,0.432659,0.844188,0.155812
3.900000,0,1,0.844188,0.432659,0.844188,0.155812
3.933333,0,1,0.844188,0.432659,0.844188,0.155812
3.966667,0,1,0.844188,0.432659,0.844188,0.155812
4.000000,0,1,0.535897,0.690568,0.464103,0.535897
4.033333,0,1,0.535897,0.690568,0.464103,0.535897
4.066667,0,1,0.535897,0.690568,0.464103,0.535897
4.100000,0,1,0.535897,0.690568,0.464103,0.535897
4.133333,0,1,0.545452,0.689010,0.454548,0.545452
4.166667,0,1,0.545452,0.689010,0.454548,0.545452
4.200000,0,1,0.545452,0.689010,0.454548,0.545452
4.233333,0,1,0.545452,0.689010,0.454548,0.545452
4.266667,0,1,0.689852,0.619219,0.689852,0.310148
4.300000,0,1,0.689852,0.619219,0.689852,0.310148
4.333333,0,1,0.689852,0.619219,0.689852,0.310148
4.366667,0,1,0.689852,0.619219,0.689852,0.310148
4.400000,0,1,0.500895,0.693146,0.499105,0.500895
4.433333,0,1,0.500895,0.693146,0.499105,0.500895
4.466667,0,0,0.500895,0.693146,0.499105,0.500895
4.500000,0,0,0.500895,0.693146,0.499105,0.500895
4.533333,0,0,0.533053,0.690961,0.533053,0.466947
4.566667,0,0,0.533053,0.690961,0.533053,0.466947
4.600000,0,0,0.533053,0.690961,0.533053,0.466947
4.633333,0,0,0.533053,0.690961,0.533053,0.466947
4.666667,0,0,0.504135,0.693113,0.504135,0.495865
4.700000,0,0,0.504135,0.693113,0.504135,0.495865
4.733333,0,0,0.504135,0.693113,0.504135,0.495865
4.766667,0,0,0.504135,0.693113,0.504135,0.495865
4.800000,0,0,0.509410,0.692970,0.509410,0.490590
4.833333,0,0,0.509410,0.692970,0.509410,0.490590
4.866667,0,0,0.509410,0.692970,0.509410,0.490590
4.900000,0,0,0.509410,0.692970,0.509410,0.490590
4.933333,0,0,0.785599,0.519730,0.785599,0.214401
4.966667,0,0,0.785599,0.519730,0.785599,0.214401
5.000000,0,0,0.785599,0.519730,0.785599,0.214401
5.033333,0,0,0.785599,0.519730,0.785599,0.214401
5.066667,0,0,0.900438,0.324119,0.900438,0.099562
5.100000,0,0,0.900438,0.324119,0.900438,0.099562
5.133333,0,0,0.900438,0.324119,0.900438,0.099562
5.166667,0,0,0.900438,0.324119,0.900438,0.099562
5.200000,0,0,0.731160,0.582102,0.731160,0.268840
5.233333,0,0,0.731160,0.582102,0.731160,0.268840
5.266667,0,0,0.731160,0.582102,0.731160,0.268840
5.300000,0,0,0.731160,0.582102,0.731160,0.268840
5.333333,0,0,0.511052,0.692903,0.511052,0.488948
5.366667,0,0,0.511052,0.692903,0.511052,0.488948
5.400000,0,0,0.511052,0.692903,0.511052,0.488948
5.433333,0,0,0.511052,0.692903,0.511052,0.488948
5.466667,0,0,0.643092,0.651619,0.356908,0.643092
5.500000,0,0,0.643092,0.651619,0.356908,0.643092
5.533333,0,0,0.643092,0.651619,0.356908,0.643092
5.566667,0,0,0.643092,0.651619,0.356908,0.643092
5.600000,0,0,0.545452,0.689010,0.454548,0.545452
5.633333,0,0,0.545452,0.689010,0.454548,0.545452
5.666667,0,0,0.545452,0.689010,0.454548,0.545452
5.700000,0,0,0.545452,0.689010,0.454548,0.545452
5.733333,0,0,0.630829,0.658513,0.630829,0.369171
5.766667,0,0,0.630829,0.658513,0.630829,0.369171
5.800000,0,0,0.630829,0.658513,0.630829,0.369171
5.833333,0,0,0.630829,0.658513,0.630829,0.369171
5.866667,0,0,0.510904,0.692909,0.510904,0.489096
5.900000,0,0,0.510904,0.692909,0.510904,0.489096
5.933333,0,0,0.510904,0.692909,0.510904,0.489096
5.966667,0,0,0.510904,0.692909,0.510904,0.489096
6.000000,0,0,0.511362,0.692889,0.511362,0.488638
6.033333,0,0,0.511362,0.692889,0.511362,0.488638
6.066667,0,0,0.511362,0.692889,0.511362,0.488638
6.100000,0,0,0.511362,0.692889,0.511362,0.488638
6.133333,0,0,0.677617,0.628652,0.677617,0.322383
6.166667,0,0,0.677617,0.628652,0.677617,0.322383
6.200000,0,0,0.677617,0.628652,0.677617,0.322383
6.233333,0,0,0.677617,0.628652,0.677617,0.322383
6.266667,0,0,0.726098,0.587102,0.726098,0.273902
6.300000,0,0,0.726098,0.587102,0.726098,0.273902
6.333333,0,0,0.726098,0.587102,0.726098,0.273902
6.366667,0,0,0.726098,0.587102,0.726098,0.273902
6.400000,0,0,0.657117,0.642929,0.657117,0.342883
6.433333,0,0,0.657117,0.642929,0.657117,0.342883
6.466667,0,0,0.657117,0.642929,0.657117,0.342883
6.500000,0,0,0.657117,0.642929,0.657117,0.342883
6.533333,0,0,0.691490,0.617903,0.691490,0.308510
6.566667,0,0,0.691490,0.617903,0.691490,0.308510
6.600000,0,0,0.691490,0.617903,0.691490,0.308510
6.633333,0,0,0.691490,0.617903,0.691490,0.308510
6.666667,0,0,0.714005,0.598526,0.714005,0.285995
6.700000,0,0,0.714005,0.598526,0.714005,0.285995
6.733333,0,0,0.714005,0.598526,0.714005,0.285995
6.766667,0,0,0.714005,0.598526,0.714005,0.285995
6.800000,0,0,0.630694,0.658585,0.630694,0.369306
6.833333,0,0,0.630694,0.658585,0.630694,0.369306
6.866667,0,0,0.630694,0.658585,0.630694,0.369306
6.900000,0,0,0.630694,0.658585,0.630694,0.369306
6.933333,0,0,0.510904,0.692909,0.510904,0.489096
6.966667,0,0,0.510904,0.692909,0.510904,0.489096
7.000000,0,0,0.510904,0.692909,0.510904,0.489096
7.033333,0,0,0.510904,0.692909,0.510904,0.489096
7.066667,0,0,0.511362,0.692889,0.511362,0.488638
7.100000,0,0,0.511362,0.692889,0.511362,0.488638
7.133333,0,0,0.511362,0.692889,0.511362,0.488638
7.166667,0,0,0.511362,0.692889,0.511362,0.488638
7.200000,0,0,0.576394,0.681429,0.423606,0.576394
7.233333,0,0,0.576394,0.681429,0.423606,0.576394
7.266667,0,0,0.576394,0.681429,0.423606,0.576394
7.300000,0,0,0.576394,0.681429,0.423606,0.576394
