timestep,gt_policy_id,pred_policy_id,confidence,entropy
0.000000,1,-1,,
0.033333,1,-1,,
0.066667,1,-1,,
0.100000,1,-1,,
0.133333,1,-1,,
0.166667,1,-1,,
0.200000,1,-1,,
0.233333,1,-1,,
0.266667,1,-1,,
0.300000,1,-1,,
0.333333,1,-1,,
0.366667,1,-1,,
0.400000,1,-1,,
0.433333,1,-1,,
0.466667,1,-1,,
0.500000,1,1,0.999664,0.003020
0.533333,1,1,0.976041,0.113069
0.566667,1,1,0.909067,0.304692
0.600000,1,1,0.715414,0.597233
0.633333,1,1,0.999998,0.000032
0.666667,1,1,0.999998,0.000032
0.700000,1,1,0.999998,0.000032
0.733333,1,1,0.999990,0.000126
0.766667,1,1,0.999990,0.000126
0.800000,1,1,0.704037,0.607405
0.833333,1,1,0.704037,0.607405
0.866667,1,1,0.984146,0.081431
0.900000,1,1,0.986379,0.072048
0.933333,1,1,0.999999,0.000010
0.966667,1,1,0.999999,0.000010
1.000000,1,1,0.999999,0.000010
1.033333,1,1,0.999997,0.000039
1.066667,1,1,0.999997,0.000039
1.100000,1,1,0.999997,0.000039
1.133333,1,1,0.999997,0.000039
1.166667,1,1,0.997154,0.019525
1.200000,1,1,0.999997,0.000043
1.233333,1,1,0.999997,0.000043
1.266667,1,1,0.999997,0.000043
1.300000,1,1,0.999853,0.001446
1.333333,1,1,0.999853,0.001446
1.366667,1,1,0.999853,0.001446
1.400000,1,1,0.999853,0.001446
1.433333,1,1,1.000000,0.000000
1.466667,1,1,1.000000,0.000000
1.500000,1,1,1.000000,0.000000
1.533333,1,1,1.000000,0.000000
1.566667,1,1,1.000000,0.000000
1.600000,1,1,0.999993,0.000085
1.633333,1,1,0.999993,0.000085
1.666667,1,1,0.999993,0.000085
1.700000,1,1,0.999993,0.000085
1.733333,1,1,0.999993,0.000085
1.766667,1,1,0.999993,0.000085
1.800000,1,1,0.999993,0.000085
1.833333,1,1,0.999993,0.000085
1.866667,1,1,0.999993,0.000085
1.900000,1,1,0.999993,0.000085
1.933333,1,1,0.999993,0.000085
1.966667,1,1,0.999993,0.000085
2.000000,1,1,0.999996,0.000056
2.033333,1,1,0.999996,0.000056
2.066667,1,1,0.999996,0.000056
2.100000,1,1,0.999996,0.000056
2.133333,1,1,0.999996,0.000056
2.166667,1,1,0.999996,0.000056
2.200000,1,1,0.999996,0.000056
2.233333,1,1,0.999996,0.000056
2.266667,1,1,0.999996,0.000056
2.300000,1,1,0.999996,0.000056
2.333333,1,1,0.999996,0.000056
2.366667,1,1,0.999996,0.000056
2.400000,1,1,0.999996,0.000056
2.433333,1,1,0.999978,0.000254
2.466667,1,1,0.999978,0.000254
2.500000,1,1,0.999978,0.000254
2.533333,1,1,0.999978,0.000254
2.566667,1,1,0.999978,0.000254
2.600000,1,1,0.999998,0.000029
2.633333,1,1,0.999998,0.000029
2.666667,1,1,0.999998,0.000029
2.700000,1,1,0.999998,0.000029
2.733333,1,1,0.999984,0.000198
2.766667,1,1,0.999984,0.000198
2.800000,1,1,0.999984,0.000198
2.833333,1,1,0.999984,0.000198
2.866667,1,1,1.000000,0.000001
2.900000,1,1,1.000000,0.000001
2.933333,1,1,1.000000,0.000000
2.966667,1,1,1.000000,0.000000
3.000000,1,1,1.000000,0.000000
3.033333,1,1,1.000000,0.000000
3.066667,1,1,1.000000,0.000005
3.100000,1,1,1.000000,0.000005
3.133333,1,1,1.000000,0.000005
3.166667,1,1,1.000000,0.000000
3.200000,1,1,1.000000,0.000000
3.233333,1,1,1.000000,0.000000
3.266667,1,1,1.000000,0.000000
3.300000,1,1,1.000000,0.000000
3.333333,1,1,1.000000,0.000000
3.366667,1,1,0.999999,0.000008
3.400000,1,1,0.999999,0.000008
3.433333,1,1,0.999999,0.000008
3.466667,1,1,0.999997,0.000042
3.500000,1,1,0.999997,0.000042
3.533333,1,1,0.999997,0.000042
3.566667,1,1,0.999997,0.000042
3.600000,1,1,0.997781,0.015778
3.633333,1,1,0.999994,0.000076
3.666667,1,1,0.999994,0.000076
3.700000,1,1,0.999994,0.000076
3.733333,1,1,0.999982,0.000218
3.766667,1,1,0.671519,0.633097
3.800000,1,0,0.715154,0.597472
3.833333,1,1,0.958045,0.174107
3.866667,1,0,0.999498,0.004314
3.900000,1,0,0.999999,0.000016
3.933333,1,0,0.999880,0.001207
3.966667,1,0,0.879144,0.368627
4.000000,1,0,0.879144,0.368627
4.033333,1,0,0.999917,0.000862
4.066667,1,0,0.999992,0.000107
4.100000,1,0,0.999992,0.000107
4.133333,1,0,0.999609,0.003462
4.166667,0,0,0.999905,0.000970
4.200000,0,0,0.999992,0.000103
4.233333,0,0,0.999999,0.000015
4.266667,0,0,0.999920,0.000835
4.300000,0,0,1.000000,0.000003
4.333333,0,0,0.992049,0.046360
4.366667,0,0,0.998936,0.008347
4.400000,0,0,0.998936,0.008347
4.433333,0,0,0.984037,0.081880
4.466667,0,1,0.676433,0.629529
4.500000,0,1,0.590833,0.676554
4.533333,0,1,0.586902,0.677966
4.566667,0,0,0.616530,0.665738
4.600000,0,0,0.616530,0.665738
4.633333,0,0,0.616530,0.665738
4.666667,0,0,0.855341,0.413331
4.700000,0,0,0.999676,0.002931
4.733333,0,0,0.999676,0.002931
4.766667,0,0,0.823826,0.465542
4.800000,0,0,0.970299,0.133700
4.833333,0,0,0.970299,0.133700
4.866667,0,0,0.998932,0.008375
4.900000,0,0,0.998932,0.008375
4.933333,0,0,0.999631,0.003285
4.966667,0,0,0.999781,0.002064
5.000000,0,0,0.999781,0.002064
5.033333,0,0,0.999997,0.000043
5.066667,0,0,1.000000,0.000000
5.100000,0,0,0.999999,0.000011
5.133333,0,0,1.000000,0.000001
5.166667,0,0,1.000000,0.000001
5.200000,0,0,1.000000,0.000001
5.233333,0,0,1.000000,0.000001
5.266667,0,0,1.000000,0.000002
5.300000,0,0,1.000000,0.000000
5.333333,0,0,0.999992,0.000105
5.366667,0,0,0.999693,0.002787
5.400000,0,0,0.999693,0.002787
5.433333,0,0,0.999801,0.001900
5.466667,0,0,0.999801,0.001900
5.500000,0,0,1.000000,0.000003
5.533333,0,0,1.000000,0.000000
5.566667,0,0,1.000000,0.000000
5.600000,0,0,1.000000,0.000000
5.633333,0,0,1.000000,0.000002
5.666667,0,0,0.999997,0.000035
5.700000,0,0,0.999997,0.000035
5.733333,0,0,0.999997,0.000035
5.766667,0,0,0.997376,0.018213
5.800000,0,0,0.997376,0.018213
5.833333,0,0,0.999833,0.001617
5.866667,0,0,0.999833,0.001617
5.900000,0,0,0.999999,0.000017
5.933333,0,0,0.999935,0.000690
5.966667,0,0,0.999370,0.005271
6.000000,0,0,0.997782,0.015772
6.033333,0,0,0.997782,0.015772
6.066667,0,0,0.999952,0.000524
6.100000,0,0,0.999999,0.000018
6.133333,0,0,0.999999,0.000018
6.166667,0,0,0.999994,0.000077
6.200000,0,0,0.999960,0.000450
6.233333,0,0,0.999994,0.000073
6.266667,0,0,0.999994,0.000073
6.300000,0,0,0.999994,0.000073
6.333333,0,0,1.000000,0.000000
6.366667,0,0,1.000000,0.000000
6.400000,0,0,1.000000,0.000000
6.433333,0,0,1.000000,0.000000
6.466667,0,0,1.000000,0.000003
6.500000,0,0,1.000000,0.000006
6.533333,0,0,1.000000,0.000006
6.566667,0,0,0.999348,0.005435
6.600000,0,0,0.999348,0.005435
6.633333,0,0,0.999699,0.002744
6.666667,0,0,0.999055,0.007526
6.700000,0,0,0.979715,0.099148
6.733333,0,0,0.998388,0.011979
6.766667,0,0,0.998388,0.011979
6.800000,0,0,0.998634,0.010374
6.833333,0,0,0.999745,0.002366
6.866667,0,0,1.000000,0.000004
6.900000,0,0,1.000000,0.000002
6.933333,0,0,1.000000,0.000002
6.966667,0,0,1.000000,0.000003
7.000000,0,0,1.000000,0.000004
7.033333,0,0,0.999996,0.000058
